ts_code,name,symbol
603551.SH,奥普科技,603551
601963.SH,重庆银行,601963
002955.SZ,鸿合科技,002955
603995.SH,甬金股份,603995
300860.SZ,锋尚文化,300860
603053.SH,成都燃气,603053
300797.SZ,钢研纳克,300797
300805.SZ,电声股份,300805
002963.SZ,豪尔赛,002963
300793.SZ,佳禾智能,300793
002973.SZ,侨银股份,002973
003816.SZ,中国广核,003816
603529.SH,爱玛科技,603529
603489.SH,八方股份,603489
300808.SZ,久量股份,300808
603390.SH,通达电气,603390
605368.SH,蓝天燃气,605368
002969.SZ,嘉美包装,002969
300869.SZ,康泰医学,300869
300819.SZ,聚杰微纤,300819
603719.SH,良品铺子,603719
605339.SH,南侨食品,605339
300802.SZ,矩子科技,300802
003043.SZ,华亚智能,003043
603950.SH,长源东谷,603950
002968.SZ,新大正,002968
603610.SH,麒盛科技,603610
301020.SZ,密封科技,301020
300809.SZ,华辰装备,300809
002971.SZ,和远气体,002971
601609.SH,金田股份,601609
300825.SZ,阿尔特,300825
603195.SH,公牛集团,603195
605090.SH,九丰能源,605090
300815.SZ,玉禾田,300815
002972.SZ,科安达,002972
300816.SZ,艾可蓝,300816
002977.SZ,天箭科技,002977
603290.SH,斯达半导,603290
603948.SH,建业股份,603948
300858.SZ,科拓生物,300858
600956.SH,新天绿能,600956
002980.SZ,华盛昌,002980
300830.SZ,金现代,300830
300826.SZ,测绘股份,300826
300898.SZ,熊猫乳品,300898
605128.SH,上海沿浦,605128
300812.SZ,易天股份,300812
300821.SZ,东岳硅材,300821
300892.SZ,品渥食品,300892
300928.SZ,华安鑫创,300928
300861.SZ,美畅股份,300861
605289.SH,罗曼股份,605289
601696.SH,中银证券,601696
002975.SZ,博杰股份,002975
605111.SH,新洁能,605111
605358.SH,立昂微,605358
603221.SH,爱丽家居,603221
300833.SZ,浩洋股份,300833
605198.SH,安德利,605198
603439.SH,三力制药,603439
300840.SZ,酷特智能,300840
300831.SZ,派瑞股份,300831
002985.SZ,北摩高科,002985
601975.SH,招商南油,601975
605333.SH,沪光股份,605333
601827.SH,三峰环境,601827
601778.SH,晶科科技,601778
601702.SH,华峰铝业,601702
605288.SH,凯迪股份,605288
300836.SZ,佰奥智能,300836
002976.SZ,瑞玛精密,002976
001313.SZ,粤海饲料,001313
300842.SZ,帝科股份,300842
002983.SZ,芯瑞达,002983
300841.SZ,康华生物,300841
300838.SZ,浙江力诺,300838
601598.SH,中国外运,601598
300822.SZ,贝仕达克,300822
003008.SZ,开普检测,003008
688526.SH,科前生物,688526
688005.SH,容百科技,688005
688499.SH,利元亨,688499
688218.SH,江苏北人,688218
688116.SH,天奈科技,688116
688002.SH,睿创微纳,688002
688099.SH,晶晨股份,688099
300843.SZ,胜蓝股份,300843
002987.SZ,京北方,002987
002993.SZ,奥海科技,002993
688007.SH,光峰科技,688007
688088.SH,虹软科技,688088
688027.SH,国盾量子,688027
688278.SH,特宝生物,688278
688321.SH,微芯生物,688321
688001.SH,华兴源创,688001
688288.SH,鸿泉技术,688288
688010.SH,福光股份,688010
688036.SH,传音控股,688036
688015.SH,交控科技,688015
688568.SH,中科星图,688568
688039.SH,当虹科技,688039
688011.SH,新光光电,688011
688019.SH,安集科技,688019
688108.SH,赛诺医疗,688108
688012.SH,中微公司,688012
688008.SH,澜起科技,688008
688158.SH,优刻得-W,688158
688097.SH,博众精工,688097
688123.SH,聚辰股份,688123
688139.SH,海尔生物,688139
688003.SH,天准科技,688003
688018.SH,乐鑫科技,688018
688078.SH,龙软科技,688078
688513.SH,苑东生物,688513
603565.SH,中谷物流,603565
605008.SH,长鸿高科,605008
002986.SZ,宇新股份,002986
603095.SH,越剑智能,603095
300846.SZ,首都在线,300846
688068.SH,热景生物,688068
688022.SH,瀚川智能,688022
688100.SH,威胜信息,688100
688168.SH,安博通,688168
688333.SH,铂力特,688333
688166.SH,博瑞医药,688166
688030.SH,山石网科,688030
688023.SH,安恒信息,688023
688787.SH,海天瑞声,688787
688169.SH,石头科技,688169
688363.SH,华熙生物,688363
688188.SH,柏楚电子,688188
688258.SH,卓易信息,688258
688186.SH,广大特材,688186
688133.SH,泰坦科技,688133
688016.SH,心脉医疗,688016
605001.SH,威奥股份,605001
605100.SH,华丰股份,605100
688066.SH,航天宏图,688066
688033.SH,天宜新材,688033
688268.SH,华特气体,688268
688028.SH,沃尔德,688028
002988.SZ,豪美新材,002988
002991.SZ,甘源食品,002991
605188.SH,国光连锁,605188
688057.SH,金达莱,688057
688388.SH,嘉元科技,688388
688198.SH,佰仁医疗,688198
688122.SH,西部超导,688122
688389.SH,普门科技,688389
688009.SH,中国通号,688009
688080.SH,映翰通,688080
689009.SH,九号公司-WD,689009
688366.SH,昊海生科,688366
688199.SH,久日新材,688199
688178.SH,万德斯,688178
688006.SH,杭可科技,688006
688588.SH,凌志软件,688588
688300.SH,联瑞新材,688300
688020.SH,方邦股份,688020
688058.SH,宝兰德,688058
688025.SH,杰普特,688025
688029.SH,南微医学,688029
688202.SH,美迪西,688202
688098.SH,申联生物,688098
688368.SH,晶丰明源,688368
300862.SZ,蓝盾光电,300862
688101.SH,三达膜,688101
688299.SH,长阳科技,688299
688656.SH,浩欧博,688656
688369.SH,致远互联,688369
688233.SH,神工股份,688233
688399.SH,硕世生物,688399
300850.SZ,新强联,300850
605166.SH,聚合顺,605166
605050.SH,福然德,605050
605168.SH,三人行,605168
605389.SH,长龄液压,605389
003009.SZ,中天火箭,003009
605366.SH,宏柏新材,605366
688196.SH,卓越新能,688196
688089.SH,嘉必优,688089
688021.SH,奥福科技,688021
688357.SH,建龙微纳,688357
688126.SH,沪硅产业,688126
688358.SH,祥生医疗,688358
301372.SZ,科净源,301372
301237.SZ,和顺科技,301237
688128.SH,中国电研,688128
688181.SH,八亿时空,688181
688159.SH,有方科技,688159
688111.SH,金山办公,688111
688163.SH,赛伦生物,688163
688051.SH,佳华科技,688051
688298.SH,东方生物,688298
688310.SH,迈得医疗,688310
002990.SZ,盛视科技,002990
605118.SH,力鼎光电,605118
003032.SZ,*ST传智,003032
300910.SZ,瑞丰新材,300910
300866.SZ,安克创新,300866
300852.SZ,四会富仕,300852
300863.SZ,卡倍亿,300863
003027.SZ,同兴科技,003027
605099.SH,共创草坪,605099
300871.SZ,回盛生物,300871
002998.SZ,优彩资源,002998
300855.SZ,图南股份,300855
300856.SZ,科思股份,300856
688505.SH,复旦张江,688505
688599.SH,天合光能,688599
301073.SZ,君亭酒店,301073
300885.SZ,海昌新材,300885
002997.SZ,瑞鹄模具,002997
003021.SZ,兆威机电,003021
688138.SH,清溢光电,688138
003001.SZ,中岩大地,003001
605228.SH,神通科技,605228
300857.SZ,协创数据,300857
605388.SH,均瑶健康,605388
605066.SH,天正电气,605066
300978.SZ,东箭科技,300978
605180.SH,华生科技,605180
605222.SH,起帆电缆,605222
603408.SH,建霖家居,603408
688466.SH,金科环境,688466
300889.SZ,爱克股份,300889
300875.SZ,捷强装备,300875
301172.SZ,君逸数码,301172
605009.SH,豪悦护理,605009
605169.SH,洪通燃气,605169
605398.SH,新炬网络,605398
300880.SZ,迦南智能,300880
605116.SH,奥锐特,605116
605318.SH,法狮龙,605318
688069.SH,德林海,688069
688026.SH,洁特生物,688026
688118.SH,普元信息,688118
688090.SH,瑞松科技,688090
688528.SH,秦川物联,688528
605123.SH,派克新材,605123
605399.SH,晨光新材,605399
605003.SH,众望布艺,605003
605369.SH,拱东医疗,605369
003013.SZ,地铁设计,003013
601665.SH,齐鲁银行,601665
003019.SZ,宸展光电,003019
301395.SZ,仁信新材,301395
301418.SZ,协昌科技,301418
300873.SZ,海晨股份,300873
300901.SZ,中胤时尚,300901
300870.SZ,欧陆通,300870
003022.SZ,联泓新科,003022
605377.SH,华旺科技,605377
605500.SH,森林包装,605500
605218.SH,伟时电子,605218
605199.SH,ST葫芦娃,605199
688266.SH,泽璟制药-U,688266
688365.SH,光云科技,688365
300922.SZ,天秦装备,300922
300927.SZ,江天化学,300927
605177.SH,东亚药业,605177
301220.SZ,亚香股份,301220
603102.SH,百合股份,603102
605133.SH,嵘泰股份,605133
300939.SZ,秋田微,300939
605255.SH,天普股份,605255
300864.SZ,南大环境,300864
300952.SZ,恒辉安防,300952
003000.SZ,劲仔食品,003000
301199.SZ,迈赫股份,301199
688228.SH,开普云,688228
301007.SZ,德迈仕,301007
300876.SZ,蒙泰高新,300876
301051.SZ,信濠光电,301051
601568.SH,北元集团,601568
003011.SZ,海象新材,003011
300941.SZ,创识科技,300941
300982.SZ,苏文电能,300982
300933.SZ,中辰股份,300933
605007.SH,五洲特纸,605007
300931.SZ,通用电梯,300931
003005.SZ,竞业达,003005
605077.SH,华康股份,605077
605055.SH,迎丰股份,605055
003023.SZ,彩虹集团,003023
003007.SZ,直真科技,003007
605186.SH,健麾信息,605186
003026.SZ,中晶科技,003026
603112.SH,华翔股份,603112
605122.SH,四方新材,605122
300891.SZ,惠云钛业,300891
605338.SH,巴比食品,605338
300900.SZ,广联航空,300900
605336.SH,帅丰电器,605336
300909.SZ,汇创达,300909
605081.SH,*ST太和,605081
300882.SZ,万胜智能,300882
003028.SZ,振邦智能,003028
605268.SH,王力安防,605268
300893.SZ,松原安全,300893
300881.SZ,盛德鑫泰,300881
605179.SH,一鸣食品,605179
300879.SZ,大叶股份,300879
601279.SH,英利汽车,601279
605337.SH,李子园,605337
688566.SH,吉贝尔,688566
688189.SH,南新制药,688189
688165.SH,埃夫特-U,688165
688085.SH,三友医疗,688085
688396.SH,华润微,688396
688622.SH,禾信仪器,688622
688360.SH,德马科技,688360
688579.SH,地纬智能,688579
688518.SH,联赢激光,688518
688208.SH,道通科技,688208
688516.SH,奥特维,688516
688500.SH,慧辰股份,688500
688081.SH,兴图新科,688081
300942.SZ,易瑞生物,300942
603759.SH,海天股份,603759
300932.SZ,三友联众,300932
300614.SZ,百川畅银,300614
301025.SZ,读客文化,301025
603155.SH,新亚强,603155
003015.SZ,日久光电,003015
605069.SH,正和生态,605069
300923.SZ,研奥股份,300923
003029.SZ,吉大正元,003029
605155.SH,西大门,605155
605005.SH,合兴股份,605005
003017.SZ,大洋生物,003017
601658.SH,邮储银行,601658
301006.SZ,迈拓股份,301006
605258.SH,协和电子,605258
300930.SZ,屹通新材,300930
605060.SH,联德股份,605060
003018.SZ,金富科技,003018
605117.SH,德业股份,605117
300906.SZ,日月明,300906
605068.SH,明新旭腾,605068
605018.SH,长华集团,605018
605058.SH,澳弘电子,605058
300907.SZ,康平科技,300907
300872.SZ,天阳科技,300872
603261.SH,*ST立航,603261
301068.SZ,大地海洋,301068
605277.SH,新亚电子,605277
300917.SZ,特发服务,300917
300905.SZ,宝丽迪,300905
605298.SH,必得科技,605298
605196.SH,华通线缆,605196
603931.SH,格林达,603931
605011.SH,杭州热电,605011
301587.SZ,中瑞股份,301587
605378.SH,野马电池,605378
605376.SH,博迁新材,605376
600916.SH,中国黄金,600916
300926.SZ,博俊科技,300926
301021.SZ,英诺激光,301021
601686.SH,友发集团,601686
301010.SZ,晶雪节能,301010
300937.SZ,药易购,300937
688096.SH,京源环保,688096
605319.SH,无锡振华,605319
605208.SH,永茂泰,605208
601156.SH,东航物流,601156
300774.SZ,倍杰特,300774
605162.SH,新中港,605162
601825.SH,沪农商行,601825
003030.SZ,祖名股份,003030
688339.SH,亿华通-U,688339
688177.SH,百奥泰,688177
688222.SH,成都先导,688222
688318.SH,财富趋势,688318
688037.SH,芯源微,688037
300999.SZ,金龙鱼,300999
688398.SH,赛特新材,688398
688277.SH,天智航-U,688277
688200.SH,华峰测控,688200
688221.SH,前沿生物-U,688221
605305.SH,中际联合,605305
605286.SH,同力天启,605286
688567.SH,孚能科技,688567
688520.SH,神州细胞,688520
688521.SH,芯原股份,688521
003031.SZ,中瓷电子,003031
688180.SH,君实生物-U,688180
688312.SH,燕麦科技,688312
605300.SH,佳禾食品,605300
603171.SH,税友股份,603171
688377.SH,迪威尔,688377
688488.SH,艾迪药业,688488
003039.SZ,顺控发展,003039
300913.SZ,兆龙互连,300913
300884.SZ,狄耐克,300884
688598.SH,金博股份,688598
688157.SH,松井股份,688157
300986.SZ,志特新材,300986
603324.SH,盛剑科技,603324
688309.SH,恒誉环保,688309
601816.SH,京沪高铁,601816
688156.SH,路德科技,688156
688336.SH,三生国健,688336
688286.SH,敏芯股份,688286
688356.SH,键凯科技,688356
301299.SZ,卓创资讯,301299
300921.SZ,南凌科技,300921
688004.SH,博汇科技,688004
688558.SH,国盛智科,688558
688418.SH,震有科技,688418
688589.SH,力合微,688589
300911.SZ,亿田智能,300911
300918.SZ,南山智尚,300918
300940.SZ,南极光,300940
688569.SH,铁科轨道,688569
688586.SH,江航装备,688586
001299.SZ,美能能源,001299
605086.SH,龙高股份,605086
605287.SH,德才股份,605287
688077.SH,大地熊,688077
688229.SH,博睿数据,688229
688065.SH,凯赛生物,688065
688050.SH,爱博医疗,688050
605016.SH,百龙创园,605016
300925.SZ,法本信息,300925
300920.SZ,润阳科技,300920
688106.SH,金宏气体,688106
300903.SZ,科翔股份,300903
688379.SH,华光新材,688379
688580.SH,伟思医疗,688580
688060.SH,云涌科技,688060
300977.SZ,深圳瑞捷,300977
600906.SH,财达证券,600906
300950.SZ,德固特,300950
688508.SH,芯朋微,688508
688600.SH,皖仪科技,688600
688602.SH,康鹏科技,688602
688311.SH,盟升电子,688311
688390.SH,固德威,688390
688155.SH,先惠技术,688155
688577.SH,浙海德曼,688577
688556.SH,高测股份,688556
688585.SH,上纬新材,688585
688338.SH,赛科希德,688338
688590.SH,新致软件,688590
688393.SH,安必平,688393
300948.SZ,冠中生态,300948
605080.SH,浙江自然,605080
300916.SZ,朗特智能,300916
003037.SZ,三和管桩,003037
605028.SH,世茂能源,605028
300998.SZ,宁波方正,300998
300895.SZ,铜牛信息,300895
688056.SH,莱伯泰科,688056
688819.SH,天能股份,688819
688559.SH,海目星,688559
605589.SH,圣泉集团,605589
301081.SZ,严牌股份,301081
301024.SZ,霍普股份,301024
300961.SZ,深水海纳,300961
301116.SZ,益客食品,301116
605089.SH,味知香,605089
600032.SH,浙江新能,600032
300965.SZ,恒宇信通,300965
688055.SH,龙腾光电,688055
688215.SH,瑞晟智能,688215
688335.SH,复洁科技,688335
688185.SH,康希诺,688185
300947.SZ,德必集团,300947
688289.SH,圣湘生物,688289
688519.SH,南亚新材,688519
688550.SH,瑞联新材,688550
688301.SH,奕瑞科技,688301
688095.SH,福昕软件,688095
688330.SH,宏力达,688330
688313.SH,仕佳光子,688313
688777.SH,中控技术,688777
688256.SH,寒武纪,688256
688127.SH,蓝特光学,688127
300972.SZ,万辰集团,300972
003035.SZ,南网能源,003035
301030.SZ,仕净科技,301030
688595.SH,芯海科技,688595
688551.SH,科威尔,688551
688383.SH,新益昌,688383
688093.SH,世华科技,688093
600905.SH,三峡能源,600905
600935.SH,华塑股份,600935
300946.SZ,恒而达,300946
688386.SH,泛亚微透,688386
688408.SH,中信博,688408
688316.SH,青云科技-U,688316
688596.SH,正帆科技,688596
688378.SH,奥来德,688378
688659.SH,元琛科技,688659
688083.SH,中望软件,688083
688129.SH,东来技术,688129
688017.SH,绿的谐波,688017
688581.SH,安杰思,688581
688529.SH,豪森智能,688529
688578.SH,艾力斯,688578
688308.SH,欧科亿,688308
688013.SH,天臣医疗,688013
688135.SH,利扬芯片,688135
300964.SZ,本川智能,300964
301002.SZ,崧盛股份,301002
301171.SZ,易点天下,301171
301023.SZ,奕帆传动,301023
301036.SZ,双乐股份,301036
301011.SZ,华立科技,301011
301029.SZ,怡合达,301029
300967.SZ,晓鸣股份,300967
688536.SH,思瑞浦,688536
688160.SH,步科股份,688160
688070.SH,纵横股份,688070
688608.SH,恒玄科技,688608
688617.SH,惠泰医疗,688617
688575.SH,亚辉龙,688575
688557.SH,兰剑智能,688557
605499.SH,东鹏饮料,605499
300993.SZ,玉马科技,300993
300956.SZ,英力股份,300956
300997.SZ,欢乐家,300997
605189.SH,富春染织,605189
300951.SZ,博硕科技,300951
688328.SH,深科达,688328
688219.SH,会通股份,688219
688677.SH,海泰新光,688677
688092.SH,爱科科技,688092
688699.SH,明微电子,688699
688179.SH,阿拉丁,688179
688195.SH,腾景科技,688195
688668.SH,鼎通科技,688668
688658.SH,悦康药业,688658
688665.SH,四方光电,688665
688698.SH,伟创电气,688698
300919.SZ,中伟新材,300919
301000.SZ,肇民科技,301000
301190.SZ,善水科技,301190
301182.SZ,凯旺科技,301182
300975.SZ,商络电子,300975
300973.SZ,立高食品,300973
300955.SZ,嘉亨家化,300955
300966.SZ,共同药业,300966
688510.SH,航亚科技,688510
688779.SH,五矿新能,688779
688739.SH,成大生物,688739
688669.SH,聚石化学,688669
688696.SH,极米科技,688696
688788.SH,科思科技,688788
003040.SZ,楚天龙,003040
300959.SZ,线上线下,300959
688571.SH,杭华股份,688571
688561.SH,奇安信-U,688561
688560.SH,明冠新材,688560
688136.SH,科兴制药,688136
688191.SH,智洋创新,688191
688676.SH,金盘科技,688676
688109.SH,品茗科技,688109
688079.SH,美迪凯,688079
688607.SH,康众医疗,688607
688630.SH,芯碁微装,688630
688350.SH,富淼科技,688350
688619.SH,罗普特,688619
688680.SH,海优新材,688680
688679.SH,通源环境,688679
601995.SH,中金公司,601995
688686.SH,奥普特,688686
688678.SH,福立旺,688678
688616.SH,西力科技,688616
003038.SZ,鑫铂股份,003038
001206.SZ,依依股份,001206
605507.SH,国邦医药,605507
605056.SH,咸亨国际,605056
688618.SH,三旺通信,688618
688628.SH,优利德,688628
688689.SH,银河微电,688689
688067.SH,爱威科技,688067
688131.SH,皓元医药,688131
688687.SH,凯因科技,688687
688063.SH,派能科技,688063
688305.SH,科德数控,688305
688183.SH,生益电子,688183
688606.SH,奥泰生物,688606
601399.SH,国机重装,601399
688082.SH,盛美上海,688082
688171.SH,纬德信息,688171
688317.SH,之江生物,688317
688633.SH,星球石墨,688633
688626.SH,翔宇医疗,688626
688981.SH,中芯国际,688981
688636.SH,智明达,688636
688329.SH,艾隆科技,688329
688661.SH,和林微纳,688661
688075.SH,安旭生物,688075
688609.SH,九联科技,688609
688315.SH,诺禾致源,688315
688667.SH,菱电电控,688667
605020.SH,永和股份,605020
688625.SH,呈和科技,688625
688468.SH,科美诊断,688468
688345.SH,博力威,688345
688314.SH,康拓医疗,688314
688733.SH,壹石通,688733
688639.SH,华恒生物,688639
688565.SH,力源科技,688565
688662.SH,富信科技,688662
688226.SH,威腾电气,688226
688260.SH,昀冢科技,688260
688161.SH,威高骨科,688161
003042.SZ,中农联合,003042
605566.SH,福莱蒽特,605566
603216.SH,梦天家居,603216
688789.SH,宏华数科,688789
688425.SH,铁建重工,688425
688683.SH,莱尔科技,688683
688533.SH,上声电子,688533
688076.SH,ST诺泰,688076
688682.SH,霍莱沃,688682
688690.SH,纳微科技,688690
688148.SH,芳源股份,688148
688517.SH,金冠电气,688517
688132.SH,邦彦技术,688132
688269.SH,凯立新材,688269
688456.SH,有研粉材,688456
688660.SH,电气风电,688660
688611.SH,杭州柯林,688611
688613.SH,奥精医疗,688613
688584.SH,上海合晶,688584
605365.SH,立达信,605365
001215.SZ,千味央厨,001215
605488.SH,福莱新材,605488
301181.SZ,标榜股份,301181
001207.SZ,联科科技,001207
605167.SH,利柏特,605167
601921.SH,浙版传媒,601921
001202.SZ,炬申股份,001202
688501.SH,青达环保,688501
688147.SH,微导纳米,688147
688280.SH,精进电动-UW,688280
688663.SH,新风光,688663
688217.SH,睿昂基因,688217
688395.SH,正弦电气,688395
688112.SH,鼎阳科技,688112
688319.SH,欧林生物,688319
688059.SH,华锐精密,688059
688117.SH,圣诺生物,688117
688239.SH,航宇科技,688239
688793.SH,倍轻松,688793
688799.SH,华纳药厂,688799
688216.SH,气派科技,688216
688323.SH,瑞华泰,688323
603511.SH,爱慕股份,603511
605259.SH,绿田机械,605259
001269.SZ,欧晶科技,001269
688681.SH,科汇股份,688681
688201.SH,信安世纪,688201
688113.SH,联测科技,688113
688700.SH,东威科技,688700
688509.SH,正元地信,688509
688786.SH,悦安新材,688786
688685.SH,迈信林,688685
688227.SH,品高股份,688227
688182.SH,灿勤科技,688182
688355.SH,明志科技,688355
300983.SZ,尤安设计,300983
301022.SZ,海泰科,301022
301037.SZ,保立佳,301037
300985.SZ,致远新能,300985
301052.SZ,果麦文化,301052
301016.SZ,雷尔伟,301016
300995.SZ,奇德新材,300995
300984.SZ,金沃股份,300984
001205.SZ,盛航股份,001205
001213.SZ,中铁特货,001213
001219.SZ,青岛食品,001219
001212.SZ,中旗新材,001212
600955.SH,维远股份,600955
603107.SH,上海汽配,603107
001217.SZ,华尔泰,001217
605588.SH,冠石科技,605588
605555.SH,德昌股份,605555
605598.SH,上海港湾,605598
001211.SZ,双枪科技,001211
605138.SH,盛泰集团,605138
001288.SZ,运机集团,001288
001208.SZ,华菱线缆,001208
603836.SH,海程邦达,603836
001209.SZ,洪兴股份,001209
605580.SH,恒盛能源,605580
300969.SZ,恒帅股份,300969
301069.SZ,凯盛新材,301069
301033.SZ,迈普医学,301033
301169.SZ,零点有数,301169
300976.SZ,达瑞电子,300976
301099.SZ,雅创电子,301099
301093.SZ,华兰股份,301093
300979.SZ,华利集团,300979
301027.SZ,华蓝集团,301027
301009.SZ,可靠股份,301009
301043.SZ,绿岛风,301043
300990.SZ,同飞股份,300990
301059.SZ,金三江,301059
301013.SZ,利和兴,301013
300957.SZ,贝泰妮,300957
301001.SZ,凯淳股份,301001
300989.SZ,蕾奥规划,300989
301066.SZ,万事利,301066
301004.SZ,嘉益股份,301004
300854.SZ,中兰环保,300854
301198.SZ,喜悦智行,301198
300992.SZ,泰福泵业,300992
301077.SZ,星华新材,301077
300980.SZ,祥源新材,300980
300844.SZ,山水比德,300844
301065.SZ,本立科技,301065
301082.SZ,久盛电气,301082
301055.SZ,张小泉,301055
301040.SZ,中环海陆,301040
301019.SZ,宁波色母,301019
301067.SZ,显盈科技,301067
301070.SZ,开勒股份,301070
301061.SZ,匠心家居,301061
688728.SH,格科微,688728
301336.SZ,趣睡科技,301336
301003.SZ,江苏博云,301003
301152.SZ,天力锂能,301152
301060.SZ,兰卫医学,301060
300991.SZ,创益通,300991
300814.SZ,中富电路,300814
301185.SZ,鸥玛软件,301185
301120.SZ,新特电气,301120
301108.SZ,洁雅股份,301108
301159.SZ,三维天地,301159
300988.SZ,津荣天宇,300988
301118.SZ,恒光股份,301118
300971.SZ,博亚精工,300971
301031.SZ,中熔电气,301031
301049.SZ,超越科技,301049
301072.SZ,中捷精工,301072
301089.SZ,拓新药业,301089
301085.SZ,亚康股份,301085
301078.SZ,孩子王,301078
301129.SZ,瑞纳智能,301129
688071.SH,华依科技,688071
301231.SZ,荣信文化,301231
301012.SZ,扬电科技,301012
301149.SZ,隆华新材,301149
301057.SZ,汇隆新材,301057
301005.SZ,超捷股份,301005
301053.SZ,远信工业,301053
301133.SZ,金钟股份,301133
301128.SZ,强瑞技术,301128
301008.SZ,宏昌科技,301008
301041.SZ,金百泽,301041
301119.SZ,正强股份,301119
301056.SZ,森赫股份,301056
301087.SZ,可孚医疗,301087
301126.SZ,达嘉维康,301126
301188.SZ,力诺药包,301188
301193.SZ,家联科技,301193
301038.SZ,深水规院,301038
301362.SZ,民爆光电,301362
688601.SH,力芯微,688601
301101.SZ,明月镜片,301101
688087.SH,英科再生,688087
301071.SZ,力量钻石,301071
301345.SZ,涛涛车业,301345
301058.SZ,中粮科工,301058
301259.SZ,艾布鲁,301259
301083.SZ,百胜智能,301083
301166.SZ,优宁维,301166
301050.SZ,雷电微力,301050
301234.SZ,五洲医疗,301234
301398.SZ,星源卓镁,301398
301370.SZ,国科恒泰,301370
301298.SZ,东利机械,301298
301032.SZ,新柴股份,301032
301103.SZ,何氏眼科,301103
301100.SZ,风光股份,301100
301112.SZ,信邦智能,301112
688655.SH,迅捷兴,688655
688232.SH,新点软件,688232
301090.SZ,华润材料,301090
301186.SZ,超达装备,301186
301180.SZ,万祥科技,301180
301091.SZ,深城交,301091
301039.SZ,中集车辆,301039
301239.SZ,普瑞眼科,301239
301138.SZ,华研精机,301138
301079.SZ,邵阳液压,301079
300994.SZ,久祺股份,300994
301178.SZ,天亿马,301178
301088.SZ,戎美股份,301088
301267.SZ,华厦眼科,301267
301111.SZ,粤万年青,301111
301045.SZ,天禄科技,301045
688766.SH,普冉股份,688766
688778.SH,厦钨新能,688778
688502.SH,茂莱光学,688502
688597.SH,煜邦电力,688597
688091.SH,上海谊众,688091
301046.SZ,能辉科技,301046
301092.SZ,争光股份,301092
688359.SH,三孚新科,688359
688276.SH,百克生物,688276
301148.SZ,嘉戎技术,301148
688538.SH,和辉光电-U,688538
301047.SZ,义翘神州,301047
688621.SH,阳光诺和,688621
688246.SH,嘉和美康,688246
688367.SH,工大高科,688367
605599.SH,菜百股份,605599
688038.SH,中科通达,688038
688303.SH,大全能源,688303
301665.SZ,泰禾股份,301665
688306.SH,均普智能,688306
301131.SZ,聚赛龙,301131
688718.SH,唯赛勃,688718
688110.SH,东芯股份,688110
301296.SZ,新巨丰,301296
688376.SH,美埃科技,688376
301121.SZ,紫建电子,301121
301063.SZ,海锅股份,301063
688701.SH,卓锦股份,688701
301228.SZ,实朴检测,301228
688716.SH,中研股份,688716
688798.SH,艾为电子,688798
688385.SH,复旦微电,688385
301331.SZ,恩威医药,301331
301160.SZ,翔楼新材,301160
301219.SZ,腾远钴业,301219
301102.SZ,兆讯传媒,301102
301075.SZ,多瑞医药,301075
301213.SZ,观想科技,301213
301187.SZ,欧圣电气,301187
301232.SZ,飞沃科技,301232
603213.SH,镇洋发展,603213
688296.SH,和达科技,688296
301080.SZ,百普赛斯,301080
301123.SZ,奕东电子,301123
301048.SZ,金鹰重工,301048
688722.SH,同益中,688722
688767.SH,博拓生物,688767
301222.SZ,浙江恒威,301222
301177.SZ,迪阿股份,301177
301139.SZ,元道通信,301139
688776.SH,国光电气,688776
688511.SH,*ST天微,688511
301201.SZ,诚达药业,301201
301211.SZ,亨迪药业,301211
301086.SZ,鸿富瀚,301086
301257.SZ,普蕊斯,301257
688120.SH,华海清科,688120
301167.SZ,建研设计,301167
301179.SZ,泽宇智能,301179
688768.SH,容知日新,688768
688486.SH,龙迅股份,688486
688670.SH,金迪克,688670
605577.SH,龙版传媒,605577
688775.SH,影石创新,688775
301382.SZ,蜂助手,301382
688257.SH,新锐股份,688257
301110.SZ,青木科技,301110
688772.SH,珠海冠宇,688772
301158.SZ,德石股份,301158
300834.SZ,星辉环材,300834
301113.SZ,雅艺科技,301113
301265.SZ,华新环保,301265
301150.SZ,中一科技,301150
301096.SZ,百诚医药,301096
301127.SZ,武汉天源,301127
301136.SZ,招标股份,301136
605033.SH,美邦股份,605033
301339.SZ,通行宝,301339
301196.SZ,唯科科技,301196
301162.SZ,国能日新,301162
688211.SH,中科微至,688211
301338.SZ,凯格精机,301338
301155.SZ,海力风电,301155
301117.SZ,佳缘科技,301117
688259.SH,创耀科技,688259
301189.SZ,奥尼电子,301189
301217.SZ,铜冠铜箔,301217
688255.SH,凯尔达,688255
688553.SH,汇宇制药-W,688553
688327.SH,云从科技-UW,688327
301248.SZ,杰创智能,301248
301207.SZ,华兰疫苗,301207
301135.SZ,瑞德智能,301135
605567.SH,春雪食品,605567
688114.SH,华大智造,688114
301233.SZ,盛帮股份,301233
301439.SZ,泓淋电力,301439
688343.SH,云天励飞-U,688343
001317.SZ,三羊马,001317
001234.SZ,泰慕士,001234
603280.SH,南方路机,603280
301109.SZ,军信股份,301109
603071.SH,物产环能,603071
301212.SZ,联盛化学,301212
688220.SH,翱捷科技-U,688220
301282.SZ,金禄电子,301282
301330.SZ,熵基科技,301330
688103.SH,国力电子,688103
688282.SH,理工导航,688282
688062.SH,迈威生物-U,688062
301500.SZ,飞南资源,301500
